observation_id,city,district,division,region,country,latitude,longitude,timestamp_utc,sunrise_utc,sunset_utc,weather_main,weather_desc,weather_id,temp_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,humidity_pct,pressure_hpa,visibility_m,wind_speed_mps,wind_deg,cloud_pct,rain_1h_mm,ingestion_timestamp,temp_fahrenheit,wind_speed_kmh,heat_index,date,hour,day_of_week,daylight_hrs,temp_category,humidity_category,weather_severity,record_created_at
43290,Mhasala,Raigad,Konkan,Konkan,IN,18.133329,73.116669,2026-07-12 22:45:00,2026-07-12 00:39:00,2026-07-12 13:47:00,Drizzle,light drizzle,300,25.9,30.7,25.5,29.8,93.0,1006.7,0.0,3.13,231.0,65.0,0.0,20260712_225424,78.62,11.27,25.46,2026-07-12,22,Sunday,13.13,Moderate,High,Rainy,2026-07-12 22:56:08
43289,Mangaon,Raigad,Konkan,Konkan,IN,18.1833,73.3333,2026-07-12 22:45:00,2026-07-12 00:38:00,2026-07-12 13:46:00,Clouds,partly cloudy,802,25.5,31.3,25.5,31.9,94.0,1006.7,0.0,1.1,227.0,53.0,0.0,20260712_225424,77.9,3.96,25.14,2026-07-12,22,Sunday,13.13,Moderate,High,Cloudy,2026-07-12 22:56:08
43288,Mahad,Raigad,Konkan,Konkan,IN,18.08333,73.416672,2026-07-12 22:45:00,2026-07-12 00:37:00,2026-07-12 13:45:00,Clouds,partly cloudy,802,25.6,31.6,25.6,32.6,96.0,1006.6,0.0,1.3,203.0,59.0,0.0,20260712_225424,78.08,4.68,25.36,2026-07-12,22,Sunday,13.13,Moderate,High,Cloudy,2026-07-12 22:56:08
43287,Khalapur,Raigad,Konkan,Konkan,IN,18.8167,73.2667,2026-07-12 22:45:00,2026-07-12 00:37:00,2026-07-12 13:47:00,Clouds,partly cloudy,802,25.1,30.0,25.1,31.7,96.0,1006.4,0.0,2.64,209.0,55.0,0.0,20260712_225424,77.18,9.5,24.87,2026-07-12,22,Sunday,13.17,Moderate,High,Cloudy,2026-07-12 22:56:08
43286,Karjat,Raigad,Konkan,Konkan,IN,18.91667,73.333328,2026-07-12 22:45:00,2026-07-12 00:36:00,2026-07-12 13:47:00,Clouds,partly cloudy,802,24.9,29.9,24.9,31.6,97.0,1006.2,0.0,2.37,198.0,75.0,0.0,20260712_225424,76.82,8.53,24.73,2026-07-12,22,Sunday,13.18,Moderate,High,Cloudy,2026-07-12 22:56:08
43285,Alibag,Raigad,Konkan,Konkan,IN,18.641109,72.879173,2026-07-12 22:45:00,2026-07-12 00:38:00,2026-07-12 13:48:00,Clouds,partly cloudy,802,27.5,31.6,27.4,30.7,84.0,1006.0,0.0,4.35,226.0,54.0,0.0,20260712_225424,81.5,15.66,26.36,2026-07-12,22,Sunday,13.17,Moderate,High,Cloudy,2026-07-12 22:56:08
43284,Vasai,Palghar,Konkan,Konkan,IN,19.47,72.8,2026-07-12 22:45:00,2026-07-12 00:38:00,2026-07-12 13:51:00,Clouds,overcast,804,28.0,31.6,27.5,30.6,83.0,1005.2,0.0,5.59,228.0,97.0,0.0,20260712_225424,82.4,20.12,26.74,2026-07-12,22,Sunday,13.22,Moderate,High,Cloudy,2026-07-12 22:56:08
43283,Vada,Palghar,Konkan,Konkan,IN,19.65,73.133331,2026-07-12 22:45:00,2026-07-12 00:36:00,2026-07-12 13:49:00,Clouds,overcast,804,25.9,30.9,25.9,32.4,91.0,1005.6,0.0,2.44,195.0,99.0,0.0,20260712_225424,78.62,8.78,25.34,2026-07-12,22,Sunday,13.22,Moderate,High,Cloudy,2026-07-12 22:56:08
43282,Palghar,Palghar,Konkan,Konkan,IN,19.683331,72.75,2026-07-12 22:45:00,2026-07-12 00:37:00,2026-07-12 13:51:00,Clouds,overcast,804,28.0,31.6,28.0,30.8,82.0,1005.0,0.0,5.59,226.0,96.0,0.0,20260712_225424,82.4,20.12,26.66,2026-07-12,22,Sunday,13.23,Moderate,High,Cloudy,2026-07-12 22:56:08
43281,Jawhar,Palghar,Konkan,Konkan,IN,19.91667,73.23333,2026-07-12 22:45:00,2026-07-12 00:35:00,2026-07-12 13:49:00,Clouds,overcast,804,22.8,25.7,22.8,28.7,100.0,1006.2,0.0,4.73,211.0,100.0,0.0,20260712_225424,73.04,17.03,22.8,2026-07-12,22,Sunday,13.23,Moderate,High,Cloudy,2026-07-12 22:56:08
43280,Dahanu,Palghar,Konkan,Konkan,IN,19.966669,72.73333,2026-07-12 22:45:00,2026-07-12 00:37:00,2026-07-12 13:52:00,Clouds,overcast,804,27.8,31.2,27.8,30.6,84.0,1004.7,0.0,6.08,224.0,98.0,0.0,20260712_225424,82.04,21.89,26.63,2026-07-12,22,Sunday,13.25,Moderate,High,Cloudy,2026-07-12 22:56:08
43279,Shahada,Nandurbar,Nashik,Khandesh,IN,21.549999,74.466667,2026-07-12 22:45:00,2026-07-12 00:27:00,2026-07-12 13:48:00,Clouds,partly cloudy,802,26.7,29.8,26.6,33.7,86.0,1003.0,0.0,5.9,253.0,69.0,0.0,20260712_225424,80.06,21.24,25.76,2026-07-12,22,Sunday,13.35,Moderate,High,Cloudy,2026-07-12 22:56:08
43278,Nandurbar,Nandurbar,Nashik,Khandesh,IN,21.366671,74.25,2026-07-12 22:45:00,2026-07-12 00:28:00,2026-07-12 13:48:00,Clouds,partly cloudy,802,25.3,27.1,25.1,32.6,88.0,1003.3,0.0,7.2,256.0,55.0,0.0,20260712_225424,77.54,25.92,24.59,2026-07-12,22,Sunday,13.33,Moderate,High,Cloudy,2026-07-12 22:56:08
43277,Dhadgaon,Nandurbar,Nashik,Khandesh,IN,21.5667,74.0,2026-07-12 22:45:00,2026-07-12 00:29:00,2026-07-12 13:50:00,Clouds,partly cloudy,802,25.6,29.1,25.5,32.6,94.0,1003.4,0.0,5.33,264.0,63.0,0.0,20260712_225424,78.08,19.19,25.23,2026-07-12,22,Sunday,13.35,Moderate,High,Cloudy,2026-07-12 22:56:08
43276,Raver,Jalgaon,Nashik,Khandesh,IN,21.25,76.033333,2026-07-12 22:45:00,2026-07-12 00:21:00,2026-07-12 13:41:00,Clouds,overcast,804,26.3,29.8,25.7,33.8,81.0,1003.3,0.0,3.35,250.0,84.0,0.0,20260712_225424,79.34,12.06,25.07,2026-07-12,22,Sunday,13.33,Moderate,High,Cloudy,2026-07-12 22:56:08
43275,Parola,Jalgaon,Nashik,Khandesh,IN,20.883329,75.116669,2026-07-12 22:45:00,2026-07-12 00:25:00,2026-07-12 13:44:00,Clouds,partly cloudy,802,26.2,29.9,26.1,35.7,79.0,1003.8,0.0,2.54,238.0,54.0,0.0,20260712_225424,79.16,9.14,24.85,2026-07-12,22,Sunday,13.32,Moderate,High,Cloudy,2026-07-12 22:56:08
43274,Pachora,Jalgaon,Nashik,Khandesh,IN,20.66667,75.349998,2026-07-12 22:45:00,2026-07-12 00:25:00,2026-07-12 13:43:00,Clouds,overcast,804,26.1,29.2,25.9,34.8,79.0,1004.0,0.0,3.63,247.0,92.0,0.0,20260712_225424,78.98,13.07,24.76,2026-07-12,22,Sunday,13.3,Moderate,High,Cloudy,2026-07-12 22:56:08
43273,Jalgaon,Jalgaon,Nashik,Khandesh,IN,21.01667,75.566673,2026-07-12 22:45:00,2026-07-12 00:23:00,2026-07-12 13:42:00,Clouds,overcast,804,26.2,29.6,26.0,35.0,80.0,1003.6,0.0,3.48,252.0,92.0,0.0,20260712_225424,79.16,12.53,24.91,2026-07-12,22,Sunday,13.32,Moderate,High,Cloudy,2026-07-12 22:56:08
43272,Erandol,Jalgaon,Nashik,Khandesh,IN,20.91667,75.333328,2026-07-12 22:45:00,2026-07-12 00:25:00,2026-07-12 13:43:00,Clouds,partly cloudy,802,26.4,29.6,26.3,35.6,78.0,1003.8,0.0,3.56,246.0,70.0,0.0,20260712_225424,79.52,12.82,24.96,2026-07-12,22,Sunday,13.3,Moderate,High,Cloudy,2026-07-12 22:56:08
43271,Dharangaon,Jalgaon,Nashik,Khandesh,IN,21.01667,75.26667,2026-07-12 22:45:00,2026-07-12 00:24:00,2026-07-12 13:44:00,Clouds,partly cloudy,802,26.3,30.8,26.2,35.7,82.0,1003.6,0.0,1.95,247.0,76.0,0.0,20260712_225424,79.34,7.02,25.13,2026-07-12,22,Sunday,13.33,Moderate,High,Cloudy,2026-07-12 22:56:08
43270,Chopda,Jalgaon,Nashik,Khandesh,IN,21.25,75.300003,2026-07-12 22:45:00,2026-07-12 00:24:00,2026-07-12 13:44:00,Clouds,partly cloudy,802,26.4,30.0,26.2,34.9,81.0,1003.6,0.0,3.26,275.0,77.0,0.0,20260712_225424,79.52,11.74,25.16,2026-07-12,22,Sunday,13.33,Moderate,High,Cloudy,2026-07-12 22:56:08
43269,Chalisgaon,Jalgaon,Nashik,Khandesh,IN,20.466669,75.01667,2026-07-12 22:45:00,2026-07-12 00:26:00,2026-07-12 13:43:00,Clouds,overcast,804,25.8,28.2,25.7,34.9,79.0,1004.2,0.0,4.41,242.0,91.0,0.0,20260712_225424,78.44,15.88,24.49,2026-07-12,22,Sunday,13.28,Moderate,High,Cloudy,2026-07-12 22:56:08
43268,Bhusawal,Jalgaon,Nashik,Khandesh,IN,21.049999,75.76667,2026-07-12 22:45:00,2026-07-12 00:23:00,2026-07-12 13:42:00,Clouds,overcast,804,26.6,30.4,26.5,35.3,80.0,1003.4,0.0,2.98,256.0,90.0,0.0,20260712_225424,79.88,10.73,25.27,2026-07-12,22,Sunday,13.32,Moderate,High,Cloudy,2026-07-12 22:56:08
43267,Bhadgaon,Jalgaon,Nashik,Khandesh,IN,20.8167,75.2333,2026-07-12 22:45:00,2026-07-12 00:25:00,2026-07-12 13:43:00,Clouds,overcast,804,26.2,29.2,26.1,35.2,78.0,1003.9,0.0,3.72,248.0,83.0,0.0,20260712_225424,79.16,13.39,24.78,2026-07-12,22,Sunday,13.3,Moderate,High,Cloudy,2026-07-12 22:56:08
43266,Amalner,Jalgaon,Nashik,Khandesh,IN,21.049999,75.066673,2026-07-12 22:45:00,2026-07-12 00:25:00,2026-07-12 13:44:00,Clouds,partly cloudy,802,26.2,31.0,26.1,35.9,83.0,1003.6,0.0,1.32,241.0,65.0,0.0,20260712_225424,79.16,4.75,25.11,2026-07-12,22,Sunday,13.32,Moderate,High,Cloudy,2026-07-12 22:56:08
43265,Shirpur,Dhule,Nashik,Khandesh,IN,21.35,74.883331,2026-07-12 22:45:00,2026-07-12 00:26:00,2026-07-12 13:46:00,Clouds,overcast,804,26.7,31.1,26.7,34.6,82.0,1003.4,0.0,2.5,267.0,82.0,0.0,20260712_225424,80.06,9.0,25.49,2026-07-12,22,Sunday,13.33,Moderate,High,Cloudy,2026-07-12 22:56:08
43264,Sangola,Solapur,,,IN,17.4333,75.2,2026-07-12 20:45:00,2026-07-12 00:31:00,2026-07-12 13:37:00,Clouds,partly cloudy,802,23.7,25.4,23.6,33.5,84.0,1006.5,0.0,4.71,251.0,69.0,0.0,20260712_205448,74.66,16.96,22.89,2026-07-12,20,Sunday,13.1,Moderate,High,Cloudy,2026-07-12 20:56:19
43263,Dhamangaon Railway,Amravati,,,IN,20.9833,77.5833,2026-07-12 20:45:00,2026-07-12 00:15:00,2026-07-12 13:34:00,Clouds,overcast,804,27.9,30.0,25.8,34.0,69.0,1002.8,0.0,5.04,277.0,96.0,0.0,20260712_205448,82.22,18.14,25.62,2026-07-12,20,Sunday,13.32,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43262,Sangole,Solapur,Pune,Western Maharashtra,IN,17.433331,75.199997,2026-07-12 20:45:00,2026-07-12 00:31:00,2026-07-12 13:37:00,Clouds,partly cloudy,802,23.7,25.4,23.6,33.5,84.0,1006.5,0.0,4.71,251.0,69.0,0.0,20260712_205448,74.66,16.96,22.89,2026-07-12,20,Sunday,13.1,Moderate,High,Cloudy,2026-07-12 20:56:19
43261,Pandharpur,Solapur,Pune,Western Maharashtra,IN,17.66667,75.333328,2026-07-12 20:45:00,2026-07-12 00:30:00,2026-07-12 13:37:00,Clouds,partly cloudy,802,24.2,26.5,23.6,32.4,82.0,1006.3,0.0,3.69,261.0,79.0,0.0,20260712_205448,75.56,13.28,23.24,2026-07-12,20,Sunday,13.12,Moderate,High,Cloudy,2026-07-12 20:56:19
43260,Karmala,Solapur,Pune,Western Maharashtra,IN,18.41667,75.199997,2026-07-12 20:45:00,2026-07-12 00:30:00,2026-07-12 13:39:00,Clouds,partly cloudy,802,23.5,25.7,23.2,32.9,86.0,1006.3,0.0,4.03,263.0,61.0,0.0,20260712_205448,74.3,14.51,22.81,2026-07-12,20,Sunday,13.15,Moderate,High,Cloudy,2026-07-12 20:56:19
43259,Barshi,Solapur,Pune,Western Maharashtra,IN,18.23333,75.699997,2026-07-12 20:45:00,2026-07-12 00:28:00,2026-07-12 13:37:00,Clouds,overcast,804,23.9,26.4,23.4,33.1,84.0,1006.2,0.0,3.6,260.0,82.0,0.0,20260712_205448,75.02,12.96,23.07,2026-07-12,20,Sunday,13.15,Moderate,High,Cloudy,2026-07-12 20:56:19
43258,Akkalkot,Solapur,Pune,Western Maharashtra,IN,17.533331,76.216667,2026-07-12 20:45:00,2026-07-12 00:27:00,2026-07-12 13:33:00,Clouds,overcast,804,24.5,26.5,23.7,33.7,80.0,1006.3,0.0,4.35,261.0,90.0,0.0,20260712_205448,76.1,15.66,23.4,2026-07-12,20,Sunday,13.1,Moderate,High,Cloudy,2026-07-12 20:56:19
43257,Wai,Satara,Pune,Western Maharashtra,IN,17.933331,73.900002,2026-07-12 20:45:00,2026-07-12 00:36:00,2026-07-12 13:43:00,Clouds,partly cloudy,802,22.4,25.0,22.2,28.7,91.0,1007.4,0.0,3.2,236.0,55.0,0.0,20260712_205448,72.32,11.52,22.01,2026-07-12,20,Sunday,13.12,Moderate,High,Cloudy,2026-07-12 20:56:19
43256,Satara,Satara,Pune,Western Maharashtra,IN,17.683331,73.98333,2026-07-12 20:45:00,2026-07-12 00:36:00,2026-07-12 13:43:00,Clouds,overcast,804,22.6,25.4,22.3,28.1,93.0,1007.2,0.0,3.27,263.0,94.0,0.0,20260712_205448,72.68,11.77,22.29,2026-07-12,20,Sunday,13.12,Moderate,High,Cloudy,2026-07-12 20:56:19
43255,Phaltan,Satara,Pune,Western Maharashtra,IN,17.98333,74.433327,2026-07-12 20:45:00,2026-07-12 00:34:00,2026-07-12 13:41:00,Clouds,overcast,804,23.5,25.2,23.0,31.1,85.0,1006.4,0.0,4.77,257.0,81.0,0.0,20260712_205448,74.3,17.17,22.76,2026-07-12,20,Sunday,13.12,Moderate,High,Cloudy,2026-07-12 20:56:19
43254,Patan,Satara,Pune,Western Maharashtra,IN,17.3833,73.9,2026-07-12 20:45:00,2026-07-12 00:37:00,2026-07-12 13:42:00,Clouds,overcast,804,23.0,25.6,22.6,28.5,95.0,1007.6,0.0,4.54,259.0,96.0,0.0,20260712_205448,73.4,16.34,22.77,2026-07-12,20,Sunday,13.08,Moderate,High,Cloudy,2026-07-12 20:56:19
43253,Man,Satara,Pune,Western Maharashtra,IN,17.8833,74.4333,2026-07-12 20:45:00,2026-07-12 00:34:00,2026-07-12 13:41:00,Clouds,overcast,804,22.6,23.7,22.3,30.1,88.0,1006.8,0.0,5.68,256.0,83.0,0.0,20260712_205448,72.68,20.45,22.07,2026-07-12,20,Sunday,13.12,Moderate,High,Cloudy,2026-07-12 20:56:19
43252,Mahabaleshwar,Satara,Pune,Western Maharashtra,IN,17.91667,73.666672,2026-07-12 20:45:00,2026-07-12 00:37:00,2026-07-12 13:44:00,Drizzle,light drizzle,300,17.5,18.0,17.1,22.7,98.0,1009.0,0.0,3.84,262.0,100.0,0.0,20260712_205448,63.5,13.82,17.47,2026-07-12,20,Sunday,13.12,Moderate,High,Rainy,2026-07-12 20:56:19
43251,Koregaon,Satara,Pune,Western Maharashtra,IN,18.65,74.083328,2026-07-12 20:45:00,2026-07-12 00:34:00,2026-07-12 13:44:00,Clouds,overcast,804,22.9,24.5,22.6,30.3,89.0,1006.5,0.0,5.06,266.0,86.0,0.0,20260712_205448,73.22,18.22,22.39,2026-07-12,20,Sunday,13.17,Moderate,High,Cloudy,2026-07-12 20:56:19
43250,Khandala,Satara,Pune,Western Maharashtra,IN,18.05,74.0167,2026-07-12 20:45:00,2026-07-12 00:35:00,2026-07-12 13:43:00,Clouds,partly cloudy,802,22.5,24.6,22.3,29.0,86.0,1007.0,0.0,3.42,245.0,66.0,0.0,20260712_205448,72.5,12.31,21.88,2026-07-12,20,Sunday,13.13,Moderate,High,Cloudy,2026-07-12 20:56:19
43249,Karad,Satara,Pune,Western Maharashtra,IN,17.283331,74.199997,2026-07-12 20:45:00,2026-07-12 00:36:00,2026-07-12 13:41:00,Clouds,overcast,804,22.8,25.2,22.4,28.3,91.0,1007.6,0.0,4.0,254.0,89.0,0.0,20260712_205448,73.04,14.4,22.39,2026-07-12,20,Sunday,13.08,Moderate,High,Cloudy,2026-07-12 20:56:19
43248,Walwa,Sangli,Pune,Western Maharashtra,IN,16.9833,74.4333,2026-07-12 20:45:00,2026-07-12 00:35:00,2026-07-12 13:39:00,Clouds,overcast,804,23.6,26.2,23.3,28.9,90.0,1007.6,0.0,4.11,254.0,100.0,0.0,20260712_205448,74.48,14.8,23.1,2026-07-12,20,Sunday,13.07,Moderate,High,Cloudy,2026-07-12 20:56:19
43247,Tasgaon,Sangli,Pune,Western Maharashtra,IN,17.033331,74.599998,2026-07-12 20:45:00,2026-07-12 00:34:00,2026-07-12 13:39:00,Clouds,partly cloudy,802,23.0,24.8,22.8,29.6,92.0,1007.6,0.0,5.51,256.0,70.0,0.0,20260712_205448,73.4,19.84,22.63,2026-07-12,20,Sunday,13.08,Moderate,High,Cloudy,2026-07-12 20:56:19
43246,Shirala,Sangli,Pune,Western Maharashtra,IN,17.1167,74.1333,2026-07-12 20:45:00,2026-07-12 00:36:00,2026-07-12 13:41:00,Clouds,overcast,804,22.5,24.9,22.3,27.8,98.0,1007.9,0.0,4.95,247.0,100.0,0.0,20260712_205448,72.5,17.82,22.41,2026-07-12,20,Sunday,13.08,Moderate,High,Cloudy,2026-07-12 20:56:19
43245,Khanapur,Sangli,Pune,Western Maharashtra,IN,15.63333,74.51667,2026-07-12 20:45:00,2026-07-12 00:37:00,2026-07-12 13:37:00,Clouds,overcast,804,21.8,24.1,21.6,27.5,96.0,1009.0,0.0,4.04,255.0,97.0,0.0,20260712_205448,71.24,14.54,21.64,2026-07-12,20,Sunday,13.0,Moderate,High,Cloudy,2026-07-12 20:56:19
43244,Jat,Sangli,Pune,Western Maharashtra,IN,17.05,75.2167,2026-07-12 20:45:00,2026-07-12 00:32:00,2026-07-12 13:36:00,Clouds,overcast,804,22.3,23.1,21.8,31.1,92.0,1007.4,0.0,6.5,251.0,99.0,0.0,20260712_205448,72.14,23.4,21.96,2026-07-12,20,Sunday,13.07,Moderate,High,Cloudy,2026-07-12 20:56:19
43243,Atpadi,Sangli,Pune,Western Maharashtra,IN,17.4333,74.9333,2026-07-12 20:45:00,2026-07-12 00:33:00,2026-07-12 13:38:00,Clouds,overcast,804,23.2,24.9,23.1,32.5,86.0,1006.7,0.0,4.67,253.0,85.0,0.0,20260712_205448,73.76,16.81,22.53,2026-07-12,20,Sunday,13.08,Moderate,High,Cloudy,2026-07-12 20:56:19
43242,Shirur,Pune,Pune,Western Maharashtra,IN,18.8167,74.3667,2026-07-12 20:45:00,2026-07-12 00:32:00,2026-07-12 13:43:00,Clouds,overcast,804,23.0,24.8,22.5,31.1,89.0,1006.4,0.0,5.02,265.0,86.0,0.0,20260712_205448,73.4,18.07,22.49,2026-07-12,20,Sunday,13.18,Moderate,High,Cloudy,2026-07-12 20:56:19
43241,Khed,Pune,Pune,Western Maharashtra,IN,18.87,73.89,2026-07-12 20:45:00,2026-07-12 00:34:00,2026-07-12 13:45:00,Clouds,overcast,804,21.9,23.2,21.9,29.1,95.0,1007.1,0.0,5.92,256.0,98.0,0.0,20260712_205448,71.42,21.31,21.7,2026-07-12,20,Sunday,13.18,Moderate,High,Cloudy,2026-07-12 20:56:19
43240,Junnar,Pune,Pune,Western Maharashtra,IN,19.200001,73.883331,2026-07-12 20:45:00,2026-07-12 00:33:00,2026-07-12 13:46:00,Clouds,overcast,804,21.8,22.8,21.5,28.8,93.0,1006.4,0.0,6.07,279.0,98.0,0.0,20260712_205448,71.24,21.85,21.52,2026-07-12,20,Sunday,13.22,Moderate,High,Cloudy,2026-07-12 20:56:19
43239,Indapur,Pune,Pune,Western Maharashtra,IN,18.299999,73.25,2026-07-12 20:45:00,2026-07-12 00:38:00,2026-07-12 13:47:00,Clouds,partly cloudy,802,26.4,31.5,25.7,31.9,89.0,1006.3,0.0,2.23,214.0,72.0,0.0,20260712_205448,79.52,8.03,25.68,2026-07-12,20,Sunday,13.15,Moderate,High,Cloudy,2026-07-12 20:56:19
43238,Daund,Pune,Pune,Western Maharashtra,IN,18.466669,74.599998,2026-07-12 20:45:00,2026-07-12 00:32:00,2026-07-12 13:41:00,Clouds,overcast,804,23.4,25.8,22.9,31.4,87.0,1006.2,0.0,3.8,261.0,93.0,0.0,20260712_205448,74.12,13.68,22.76,2026-07-12,20,Sunday,13.15,Moderate,High,Cloudy,2026-07-12 20:56:19
43237,Bhor,Pune,Pune,Western Maharashtra,IN,18.16667,73.849998,2026-07-12 20:45:00,2026-07-12 00:35:00,2026-07-12 13:44:00,Clouds,overcast,804,22.4,23.7,22.3,27.9,96.0,1006.9,0.0,6.64,260.0,94.0,0.0,20260712_205448,72.32,23.9,22.23,2026-07-12,20,Sunday,13.15,Moderate,High,Cloudy,2026-07-12 20:56:19
43236,Baramati,Pune,Pune,Western Maharashtra,IN,18.15,74.583328,2026-07-12 20:45:00,2026-07-12 00:33:00,2026-07-12 13:41:00,Clouds,partly cloudy,802,23.4,25.9,22.7,31.2,87.0,1006.4,0.0,3.57,264.0,71.0,0.0,20260712_205448,74.12,12.85,22.76,2026-07-12,20,Sunday,13.13,Moderate,High,Cloudy,2026-07-12 20:56:19
43235,Panhala,Kolhapur,Pune,Western Maharashtra,IN,16.816669,74.116669,2026-07-12 20:45:00,2026-07-12 00:37:00,2026-07-12 13:40:00,Clouds,overcast,804,21.7,23.7,21.6,27.0,93.0,1008.0,0.0,3.98,252.0,100.0,0.0,20260712_205448,71.06,14.33,21.42,2026-07-12,20,Sunday,13.05,Moderate,High,Cloudy,2026-07-12 20:56:19
43234,Kagal,Kolhapur,Pune,Western Maharashtra,IN,16.58333,74.316673,2026-07-12 20:45:00,2026-07-12 00:37:00,2026-07-12 13:39:00,Clouds,overcast,804,23.2,25.6,22.9,28.7,92.0,1008.0,0.0,4.34,255.0,100.0,0.0,20260712_205448,73.76,15.62,22.82,2026-07-12,20,Sunday,13.03,Moderate,High,Cloudy,2026-07-12 20:56:19
43233,Gadhinglaj,Kolhapur,Pune,Western Maharashtra,IN,16.23333,74.349998,2026-07-12 20:45:00,2026-07-12 00:37:00,2026-07-12 13:38:00,Clouds,overcast,804,21.7,23.8,21.6,27.8,96.0,1008.7,0.0,4.35,248.0,100.0,0.0,20260712_205448,71.06,15.66,21.54,2026-07-12,20,Sunday,13.02,Moderate,High,Cloudy,2026-07-12 20:56:19
43232,Chandgad,Kolhapur,Pune,Western Maharashtra,IN,15.8667,74.2,2026-07-12 20:45:00,2026-07-12 00:38:00,2026-07-12 13:38:00,Drizzle,light drizzle,300,21.8,24.1,21.3,26.8,100.0,1009.2,0.0,4.61,249.0,100.0,0.1,20260712_205448,71.24,16.6,21.8,2026-07-12,20,Sunday,13.0,Moderate,High,Rainy,2026-07-12 20:56:19
43231,Ajra,Kolhapur,Pune,Western Maharashtra,IN,16.116671,74.199997,2026-07-12 20:45:00,2026-07-12 00:38:00,2026-07-12 13:39:00,Clouds,overcast,804,21.7,23.7,21.7,26.9,97.0,1008.9,0.0,4.56,249.0,99.0,0.0,20260712_205448,71.06,16.42,21.58,2026-07-12,20,Sunday,13.02,Moderate,High,Cloudy,2026-07-12 20:56:19
43230,Yavatmal,Yavatmal,Amravati,Vidarbha,IN,20.4,78.133331,2026-07-12 20:45:00,2026-07-12 00:14:00,2026-07-12 13:31:00,Clouds,overcast,804,27.5,29.7,25.0,31.9,70.0,1003.0,0.0,4.57,290.0,100.0,0.0,20260712_205448,81.5,16.45,25.35,2026-07-12,20,Sunday,13.28,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43229,Wani,Yavatmal,Amravati,Vidarbha,IN,20.066669,78.949997,2026-07-12 20:45:00,2026-07-12 00:12:00,2026-07-12 13:27:00,Clouds,overcast,804,29.7,31.9,27.3,33.1,60.0,1001.9,0.0,4.29,289.0,99.0,0.0,20260712_205448,85.46,15.44,26.36,2026-07-12,20,Sunday,13.25,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43228,Umarkhed,Yavatmal,Amravati,Vidarbha,IN,19.6,77.699997,2026-07-12 20:45:00,2026-07-12 00:17:00,2026-07-12 13:31:00,Clouds,overcast,804,26.9,28.2,25.0,32.4,67.0,1003.7,0.0,4.9,272.0,98.0,0.0,20260712_205448,80.42,17.64,24.65,2026-07-12,20,Sunday,13.23,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43227,Ralegaon,Yavatmal,Amravati,Vidarbha,IN,20.25,78.5,2026-07-12 20:45:00,2026-07-12 00:13:00,2026-07-12 13:29:00,Clouds,overcast,804,28.5,30.9,26.1,32.6,66.0,1002.4,0.0,4.25,294.0,100.0,0.0,20260712_205448,83.3,15.3,25.88,2026-07-12,20,Sunday,13.27,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43226,Pusad,Yavatmal,Amravati,Vidarbha,IN,19.9,77.583328,2026-07-12 20:45:00,2026-07-12 00:17:00,2026-07-12 13:32:00,Clouds,overcast,804,27.1,29.3,25.3,32.9,70.0,1003.4,0.0,4.31,275.0,98.0,0.0,20260712_205448,80.78,15.52,25.02,2026-07-12,20,Sunday,13.25,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43225,Maregaon,Yavatmal,Amravati,Vidarbha,IN,20.1,78.15,2026-07-12 20:45:00,2026-07-12 00:15:00,2026-07-12 13:30:00,Clouds,overcast,804,28.5,29.8,26.3,33.4,61.0,1002.6,0.0,4.88,283.0,98.0,0.0,20260712_205448,83.3,17.57,25.5,2026-07-12,20,Sunday,13.25,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43224,Kalamb,Yavatmal,Amravati,Vidarbha,IN,20.47,78.32,2026-07-12 20:45:00,2026-07-12 00:13:00,2026-07-12 13:30:00,Clouds,overcast,804,28.7,30.8,26.3,33.1,66.0,1002.3,0.0,5.09,288.0,98.0,0.0,20260712_205448,83.66,18.32,26.04,2026-07-12,20,Sunday,13.28,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43223,Ghatanji,Yavatmal,Amravati,Vidarbha,IN,20.133329,78.316673,2026-07-12 20:45:00,2026-07-12 00:14:00,2026-07-12 13:30:00,Clouds,overcast,804,28.1,30.6,26.2,32.8,67.0,1002.5,0.0,3.81,281.0,100.0,0.0,20260712_205448,82.58,13.72,25.63,2026-07-12,20,Sunday,13.27,Moderate,Medium,Cloudy,2026-07-12 20:56:19
43222,Digras,Yavatmal,Amravati,Vidarbha,IN,20.116671,77.716667,2026-07-12 20:45:00,2026-07-12 00:16:00,2026-07-12 13:32:00,Clouds,overcast,804,27.4,28.5,25.6,33.3,64.0,1003.3,0.0,5.17,282.0,98.0,0.0,20260712_205448,81.32,18.61,24.85,2026-07-12,20,Sunday,13.27,Moderate,Medium,Cloudy,2026-07-12 20:56:19
